text,class,ID
Hahahahah turkcellin kendi duygusal reklamlarinin ardindan ozturk bey reklamlari yapmasina bayiliyorum @Turkcell @TurkcellHizmet,olumlu,c1fc9fb4-bec8-418d-b14f-843b7dda4d80
Turkcellin Artık Reklamlarındaki Felsefe Şu:Biz Kendimizden Başka Rakip Tanımıyoruz.Turkcell vs ÖzTürkcell.,olumlu,0001afb3-ac89-4d57-aec4-1a96f4912fd0
Bu turkcell beni çok seviyor sanırım ya yine bedava sms gönderdii.,olumlu,93f0080c-7433-4c16-a3c3-266c10782b6a
Galatasaray'ı seviyorum Turkcell'i de seviyorum ikisi birleşince daha bi seviyorum.,olumlu,4ca2b8db-1246-499d-90c5-701549782df5
turkcell aştı kendini kızııım ne sandın seni de bekliyoruz operatörümüze :),olumlu,5476f0fb-b656-4e39-bb92-5835dcef7b0a
2 defa kredi transferinde heryöne 60 dakika ve 180 sms hediye! Tesekkurler Turkcell kedi olalı bi fare tuttun :),olumlu,965a815a-ce87-48ef-8137-9cce2aa1f180
Bugün internet pakedimin bitiyo olması lazımdı yenilemem için mesj falanda geldi ama hala bitmedi turkcell bana aşık,olumlu,9ea009de-2f94-44f4-80ea-f47d77d7f4db
Turkcell: Ben -8 e kadar limit veriyorumVodafone: Ben -5 e kadar limit veriyorumAvea: Bizde veresiye yook :),olumlu,0d0273b8-9d59-42c0-84d4-f6ffdbc50099
turkcell olmanın vakti gelmişti oldum -.-,olumlu,1c90f605-dc12-4ed5-b543-88d4b92e9d03
TURKCELL BENİM VE MÜŞTERİLERİNİZİN MEMMUNİYETİNİ SAGLAYAN ÇALIŞANLARIZA AYRICA TEŞEKKÜRÜ BORÇ BİLİRİM HEMEN VE ANINDA DÖNMENİZİ TEBRİK ETTİM,olumlu,da4f1c08-5c16-4ae6-979a-51b1f1faa004
rehbere baktim olanlar portin yapmis turkcell kullanicisi olmuslar mavideki calisanlara sordum turkcell kullaniyorlar.,olumlu,ecb59af8-2c1d-48d8-9332-8fea9810b3d6
Turkcell'de her derde deva '2222' gibi bir numara varken Vodafone'da niye öyle bir olay yoktur ki.,olumlu,75fe547b-9c12-45ec-8b61-34ab73db3b81
Turkcell'den pek haz etmem ama vapurlara gazete standi fikrini sevdim.,olumlu,76587c4c-4452-411f-b132-f60043fdc193
Turkcell anladi derdimden zor durumda oldugumu falan o yuzeen 3000sms yolladi,olumlu,cb0b49f9-9f8e-4f9f-9ece-622f3f524635
Turkcell 4 çeker One Direction çook şekeer ¦ :D,olumlu,44772503-808e-4e86-a1bf-e33b0e935196
Beni çok mutlu ettin Turkcell birde hayrına 20 Tl at. :D,olumlu,32975519-de34-4ec0-b08a-e9ac6ba9dd4c
"Turkcell bana hediye konuşma ve sms hakkı verdi, canımsın turkcell",olumlu,5fe42148-a6ba-48a7-a709-4f27eac4a10e
Ooo her yone bedava 1000 sms im varmiss Turkcell olmaayanlar atsin numaralarinii:),olumlu,2d249a82-c5fa-40fe-828a-d0802aae202c
Oha Turkcell bana bu iyiliği yapmış olamazsın. Çok şaşırdım. :D Keşke başka bir şey isteseydim yahu. :(,olumlu,32d9368c-8b3e-4d13-8f9f-6e918d6874e8
Msjlaşmayı seven arkadaşlar turkcell e geçin 12 ay boyunca turkcellilerle beleş 5000 sms kazanın :) yani numaranızı taşıyınca...,olumlu,ddf0c081-0e6f-4416-9729-351201aaa6fc
"Sevgili Avea!Yeni reklamin yine Turkcell in buyuklugunu kabul eder sekilde olmus!Evet Turkcell 4 ceker,havada, karada,denizde ve gonullerde.",olumlu,5d5ea2dc-4ac0-4c94-b6df-95d3e7a1f12b
Turkcell 4 çeker çağatay çok şeker :)),olumlu,1247cf0d-5e5d-454b-9982-cf4bd27fc902
aveanın yeni reklamı çok sağlam bir gönderme olmuş onlar açısından başarılı ama her zaman her yerde Turkcell,olumlu,a3dd0a21-35b8-4295-a8c4-4482473d4d13
VAN yazıp 5283'e SMS atin; kumbarada biriksin Van'da egitime gitsin #TurkiyeKumbarasi Turkiye'nin Turkcell'i ile gelecegi paylasinca guzel!,olumlu,95292f21-7f9d-43c1-9057-38610fe5fda4
"Turkcell'in neden lider olduğunu anlamak için kanyon avm deki TİM e gidin. İyi ki varsın Turkcell, yoksa digerlerinin eline kalacaktik !",olumlu,a8bbfc21-9b2f-4b75-b8c6-14c04d19bee7
Türk Telekom Ankara'da kendi kulesinin temelini atarken Turkcell Van'da eğitime desteğin temelini atıyor. Bravo Turkcell.,olumlu,86fd287a-53b4-417a-b873-74efa9f37b8c
Siz de VAN yazıp 5283'e SMS göndererek 5TL bağışta bulunabilirsiniz. Teşekkürler TURKCELL....,olumlu,1e5da146-7b70-49a1-8a7c-c8056d8645c3
"Aslinda Avea ve Vodafone, Turkcell'in ezici ustunlugunu kabul edip onunde egilmeleri gerek.",olumlu,21b26343-1d24-4eff-8c12-0ef0192671b5
Turkcell Gold müşteri hattı harikaymış...  MT ile görüşürseniz 40 kuruş alıyor arkadaşlar. Yani MT'nin değeri 40 kuruş. Hizmetin de öyle...,olumlu,5e3593dd-afc1-4913-bae8-e942c90bf0fd
her yöne de 90 dakikam var. turkcell bana çalışıyor.,olumlu,dd724f62-e6c3-4e36-9239-a9c3163bec85
Turkcell Müzik'te Gökhan Tepe - Adı Aşk Olsun şarkısını dinliyorum. http://trcll.im/PNqSN,olumlu,f2a79485-3c12-415d-9540-c1378ae6e699
Turkcell Müzik'te Göksel - Hasretinle Yandı Gönlüm şarkısını dinliyorum. Yapma be goksell http://trcll.im/W83t3,olumlu,17a223f8-6a13-406b-8c0b-684cf48f7cb7
Internet paketim yok wechatten yazilanlar geliyo turkcell bna kiyk gecti .s.s.s,olumlu,2c331f2c-b7ed-4a3d-b8ab-97b534b0eb1a
1GB HD video Turkcell 4G ile 38 saniyede indirildi. Rekoru canlı izliyoruz. enveraysever2,olumlu,e16f1061-b992-4b72-8150-fe15b5cb2e3b
şimdi turkcell tarafından sahurdan sonra bedava ınternet paketı alanlar tweetrda he :),olumlu,b835c2ae-4051-4c20-98d3-650a21a6cc01
"Eve internet bağlatmak şart. Bir Turkcell'li olarak kendime TTNET'i yakıştıramıyorum ama maalesef fiber altyapı TTNET var, Superonline yok.",olumlu,a0c42fde-12ed-4eb0-8fda-c9026e521101
"Türklerin aşkla bağlandığı ilk 10 marka:Turkcell,TTNET,Nokia,Samsung, Arçelik,CocaCola,İstikbal,Omo,Casper, Elidor. @MediaCat @IpsosTurkiye",olumlu,3cd8018e-7559-4ea3-a54c-cd2510cd834f
"Turkcell 4 çeker, baran  çok seker :DDD BAK BAK İLTİFATA BAAK :DDS",olumlu,cb901de1-6f89-4735-b154-4299a809007e
"Bugün telefonda konuştuğum Turkcell Müşteri Temsilcisi Büşra hanım beni bul ne olur :D kapatırken ""Kendinize iyi bakın"" dedi. Deli ya??",olumlu,47a97471-6a29-4287-97c4-e07f3a76ec19
Turkcell kankim bana 10 tl bedava verdi,olumlu,ab36e212-850a-48d1-af01-9858f83ac1bc
Turkcell Müzik'te Queen - You Don't Fool Me şarkısını dinliyorum. http://turkcellmuzik.com,olumlu,a86ae3c7-ff1b-4127-9097-bf2d1a91bb41
turkcell 4 çeker fenerli kızlar çok şeker :DASD:,olumlu,de4b721a-6035-4455-8567-9c5f561dc8cc
Turkcell teyzeye araba kullandirarak ne guzel anlatms internet hizini yanniz porshce kimi temsil ediyo?Onuda soraki reklamda anlicaz heralde,olumlu,0d47ea9c-753a-4549-8f60-0da7d9256f05
Bi turkcell kadar olamazdınız sizden daha çok halimi hatrımı soruyor ayıp size.,olumlu,06739855-c13a-45a8-9198-46373a71f329
Turkcell torpil mi gecio bana nedir.bitsin diye ugrastikca bitmeyen bi internetim var.,olumlu,ece9e6b8-5a95-49a2-b6b6-c000d5aac369
Bu gece gülümsememi sağlayan Turkcell Profesyonel Club reklamı ve işler güçler ekibi tabii,olumlu,93f6be1f-7976-46a9-9949-7f01b71b38c1
"Vee bir işler güçler, turkcell, Acun birlikteliğiii.. Profesyoneller kulübü işleri pek keyifli idi ama Acun olmamış..,",olumlu,f66902ac-aa01-4985-995b-bc8d3e378eea
"Turkcell iletişim ve teknoloji ile fırsat eşitliği sağlayıp,  toplumumuzun ekonomik-sosyal gelişimine katkıda bulunuyor. #SesiGörenler",olumlu,506b0e5d-5f38-439b-b3c8-37dbd972b971
@TTNETdestek Sorun ttnet kaynaklı turkcell de girdiğimizde ulaşılıyor. TTNET deki sorun nedir,olumlu,a321b36e-0748-4710-b08d-b0abefca0ea3
Turkcell Müzik'te Linet - Eylül Akşamı şarkısını dinliyorum. http://trcll.im/Obfti,olumlu,a180ae3a-281b-44c4-8ecf-da76af40b1ba
Vodafonee hattı belamı sıktı Turkcellı taktım yine Turkcell acık artık,olumlu,d2006d5c-65d4-4483-97cf-557b63966ab1
Bu kadar heryone dakıkası olan varmı aranızda ?? :D aahahah eyv turkcell Gömülü resim için kalıcı bağlantı,olumlu,1570c507-93cf-4bbb-bf21-8abfb75dfdb6
#EnGüzelDost Turkcell'dır “Bugun bılmem ne kadar mesaj yolladın 23:59`a kadar BENDENSIN” bıldırısı dostlugun dıbıdır»»»,olumlu,83eeb6c1-4ead-44c9-96d7-db970a68ca5c
Turkcell Müzik'te Gülşen - Kendine Müslüman şarkısını dinliyorum. http://trcll.im/SAm3W,olumlu,12ab532b-6a9c-4548-8cc2-8930bc095aaa
Turkcell'e helal olsun. Polisin bütün jammer faaliyetlerine rağmen her yere arabalarını gönderip ailemizle iletişime geçmemizi sağladı.,olumlu,6f9e0497-c6c2-4113-9c97-1fa841e8aaa8
GÜNDOĞDUDA JAMMER VAR AVEA HATLARDA NE MOBIL AG NEDE 3D KESINLIKLE CEKMIYOR. TEK TURKCELL CEKIYOR HABERINIZ OLSUN #direnalsancak,olumlu,eb10ca8d-79eb-4c15-8468-905525007a37
Alsancaktan çankaya geçmemle beraber 10 cevapsız arama 10 msaj ve büsürü bildirim ve TURKCELL Kullanıyorum. bu cekmıyorsa diğerleri hiç çkmz,olumlu,efe89961-4662-40a1-a61c-1b56ffee4a7c
Gundogdu'da turkcell harici telefonlarda internet cekmiyordu bugun Gömülü resim için kalıcı bağlantı,olumlu,7e606ce5-fe70-48c9-854b-3bb8c01dec62
TURKCELL İZMİRE JAMMERLARA KARŞI SAHİLE SİNYAL GÜÇLENDİRİCİ KOYMUŞ. TEŞEKKÜRÜ BORÇ BİLİRİZ. Gömülü resim için kalıcı bağlantı,olumlu,14c58c04-aedc-4d52-af24-50ef329690ae
Turkcell Müzik'te Emre Altuğ - Zil şarkısını dinliyorum. http://trcll.im/8Klkt,olumlu,03b0375a-7294-4960-9711-1560a6af7d5f
Turkcell 4 ceker bu kiz cok seker. Neysa ben uyuyayim biraz. Cümlemize. Iyi geceler. Kültürsüz pezolar hariç. @JamaL1133,olumlu,cc868b5e-765c-42f3-92ba-3e19adf389b5
"Okan turkcell e geçmiş , Emreyle beraber ilk ödemeliyi biz attık gece gece :D :D",olumlu,a12717f4-418d-4305-be2f-44aa4eb4cd2d
TURKCELL Lİ OLARAK İLK TİVİTİM,olumlu,721e31e5-a1e0-4562-a24b-bda6a2b31242
Turkcell Superonline’a Boston'da “Mükemmeliyet” Ödülü http://turkavenue.com/teknoloji/yeni-girisimler/4499-turkcell-superonlinea-bostonda-mukemmeliyet-odulu.html …,olumlu,fbfb2d2d-a72c-4d02-a47e-4d60888280d0
"kız arkadaşıma hangi hattı kullanıyorsun dedim. avea, sen dedi. turkcell dedim bende. bu kadar yani. turkcelli olmak önemli.",olumlu,83696f4f-84fd-47d1-8dcc-c465104acce2
Turkcell Superonline’a “mükemmeliyet” ödülü - Hürriyet EKONOMİ http://www.hurriyet.com.tr/ekonomi/25036254.asp …,olumlu,caa9ef81-4302-4c86-8707-00e1ba58399d
Turkcell Müzik'te Ziynet Sali - Dolaşayım Damarlarında şarkısını dinliyorum. http://trcll.im/vzEjQ,olumlu,fb295a55-7f49-4914-9d95-45a2126865de
Turkcell Superonline “Hall of Fame” ödülünü kazanan ilk Türk telekomünikasyon şirketi oldu! http://goo.gl/fb/qRZkT,olumlu,46a710ff-8f2d-4876-899b-3dc907204778
"Turkcell Platinum ayrıcalıkları artık cebimde!Sinema bileti avantajları ile, sinema keyfi yaşamak çok kolay.http://trcll.im/platinum",olumlu,c34d7ead-b373-45aa-8e63-9d2d5491ed49
Turkcell Müzik'te Kazım Koyuncu-Gelevera Deresi şarkısını dinliyorum. Sen de dinlemek istersen;  http://trcll.im/TXQAk,olumlu,3aae6106-1040-4ece-b3c5-3bc2fd0d950c
Turkcell Müzik'te Müslüm Gürses - Sezen Aksu - Sebahat Abla şarkısını dinliyorum. http://turkcellmuzik.com,olumlu,a1174942-0537-4234-bf56-8ce1a4976766
Emina ve Mustafa Sandal'ın turkcell reklamına bayılıyorum ya :D çok yakışıyolar valla,olumlu,36e7a4cb-9ca9-492d-8cf9-48a1fd78507f
Turkcell pahali falan ama dandik degilmis yeni farkettim,olumlu,19dd9b30-acd2-486c-8ad0-2abc9a9dc3ee
Turkcell'in tarifeleri avea'yı ezer ama hala aveadayım. Nasıl bir sadakattır arkadaş ????,olumlu,decb3d83-1af0-4583-9e7d-26930fb47649
Teşekkürler Turkcell ayda 5 tlye hislerime tercümanlik yapan ne kadar insan varsa ayağıma getiriyorsun. Birde internet ıcın kötü diyorlar.,olumlu,fc0e5c37-2079-4296-9d16-ee724b8717f3
Turkcell: -8.00 limit veriyorum.Vodafone: -6.00 limit veriyorum.Avea: Bizde veresiye yok gardaş,olumlu,83a35a04-5e69-40af-bc15-5ab6e3ac3d5c
Turkcell reklam şirketini mi değiştirdi? Son reklam gayet başarılı,olumlu,b6dbfe90-a946-4c16-8f13-bb50cc9fa45f
"Turkcell,ilişkimizi taze tutmak için sürekli küçük sürprizler yapıyor bize.Canım Turkcell.",olumlu,4d33955f-83d2-4e60-a7fa-1a87c222d8b8
Turkcell  vınn wifi manyak bişey nere gitsem telefon gibi yanımda taşıyorum istediğim yerden internete ıpad ve ıphone la giriyorum ;),olumlu,7ee5f479-8d02-40ad-a52f-9a5373c78cd9
"Turkcell sosyal medya reklami cok iyi yaa.. ""begendi apartmani"" dhkdklksks",olumlu,4b1faafc-90a4-4d55-b0dc-f2a42f2769d0
Vodafone kurumsal hat reklamına çıkan patronların hepsinin Turkcell hat kullandığına bahse girerim.,olumlu,2232d8e5-84df-453a-a7a8-d85ad70eeae7
Turkcell Müzik'te Gülşen-Yatcaz Kalkcaz Ordayım şarkısını dinliyorum. Sen de dinlemek istersen;  http://trcll.im/41GD4,olumlu,f60abaff-4e21-43fd-865b-173720c83553
"Müşteriyi en çok mağdur eden gsm operatörünn Avea, en yapıcı operatörün de Turkcell olduğunu biliyor muydunuz?Bknz: http://sikayetvar.com",olumlu,aa9eef8b-c753-4c01-9efe-6adaeae57766
Turkcell bak beleşten 10000 sms gönderdi :D,olumlu,d93e2dd0-5448-4f69-9f3a-8b02076c6183
Tv siz bir yerdeyim sırf Öteki Gündem ve @ciftpelin ve de @Talhaugurluel var diye Turkcell TV aldım. Böyle kaliteli programların erken +,olumlu,afd45fa8-d3ea-4ef9-9bb3-9a3fcb377d7a
Uludağ’da ‘mobil tatil’ keyfi: Kuzey Kıbrıs Turkcell’in ‘PG TIPS’ kampanyasıyla kazandılar http://bit.ly/127TxRy  KKTCell,olumlu,93c0ef6d-1c87-46ef-8bfa-69686ad99ea5
"Turkcell Superonline'ın Hızı, Dünya Ortalamasından 6 Kat Daha Hızlı http://habertakip.com/haberler/c-2878108 …",olumlu,f2a0181c-bb5f-413c-b845-5d6d4213f988
Turkcell Müzik'te Gripin-Aşk Nereden Nereye şarkısını dinliyorum. Sen de dinlemek istersen;  http://trcll.im/dYS9B,olumlu,9cd821df-8fae-40ac-864b-92d4d537c92a
Bursa'ya dair özlediğim tek şey de 20 mbps turkcell superonline fiberim olmuş. MİS.,olumlu,f06da631-8a46-4804-9b66-2e634b6f632b
Sen vodafone gibi ani yasarken ben turkcell gibi seni heryerde cekemem :(,olumlu,6aca7305-a026-476e-ac26-bbaf1faa4aaf
Calisan demir isildar... (@ Turkcell Superonline - @superonlinetr) http://4sq.com/105YbDU,olumlu,f6b7ed2d-9c1b-4363-a465-4ed74458606e
Turkcell bile attığım tribe daha fazla dayanamayıp 2500 sms verdi :D,olumlu,71b1574a-389f-4977-ae80-3e906a5818e3
"GNCTRKCLL'LİYİZ DİYORUZ, LTB'DE % 25 İNDİRİMİ KAPIYORUZ! - http://gnctrkcll.turkcell.com.tr/?q=tarife/gnctrkcll-liyiz-diyoruz-ltb-de-yuzde-yirmi-bes-indirimi-cebe-atiyoruz … @gnctrkcll aracılığıyla",olumlu,bc4dea84-1153-4691-88e6-e401b7acb796
Turkcell Müzik'te Ankaralı Coşkun-Ankara'nın Bağları şarkısını dinliyorum. Sen de dinlemek istersen;  http://trcll.im/5QbCN,olumlu,de61597f-5e87-453d-ba8d-199775a21e5b
Turkcell Süper Müzik kampanyasını duydun mu? http://snbn.cc/40C35,olumlu,cca8c259-9602-42bf-af8f-699173d7c848
artık turkcell müşteri hizmetleriyle muhabbet etcem hal hatır soruyolar muhabbet koyu :D,olumlu,870b2e54-00e1-489e-b41d-f06094ea73d9
turkcell'in bile cekmedigi yerler varken vodafone senin neyine o hadsiz reklamlar.demekten kendimi alamiyorum.,olumlu,050f9879-a270-4c48-92cc-0d9832e9ed1a
Turkcell hattımı kullanmaya başlıyım ben en iyisi ya..,olumlu,df18d5ee-6a20-498e-affa-554aef52ff5a
Koydum telefonumuu onumeee baktım hepsııı turkcell :D,olumlu,334c77ea-6d07-49d1-b90c-77ae0399f21f
Bugün Türkiye’de internete fiber teknolojisi ile bağlanan her 3 aileden 2’Sİ Turkcell Superonline’lı. http://youtu.be/4flWy__WX-8,olumlu,53910fa8-109d-4266-a720-76340939a642
Oo turkcell tim sahiplerini survivor'a gönderiyor calısanlarınıda tatile romaya yeppa sevdim ben bu ısı,olumlu,210c452e-d103-4dc3-ae3f-91dafaa35940
"Turkcell fatura detayı için video hazırlamış, canımm, teşekkürler:)",olumlu,b9ca1154-3917-469b-91f8-b386ee1042e6
yarın ilk iş turkcell'e gitmek herkesin mutluluğu sart,olumlu,7a8c435d-b46f-4ade-a5e3-41ed5807803f
Kahve Diyarı eski anılarla yeni dostlarla Turkcell kıyağıyla daha bi sıcak daha bi güzel. keşke hep gitmek gitmek ve gitmek....,olumlu,17996ea0-461d-470d-8d14-6da01c5be8ab
"Turkcell'in yeni reklami reklam degil, harika bir Youtube videosu olmus resmen. Tekrar tekrar izlenebilir: http://www.youtube.com/watch?v=mb4qCtKt4Lw …",olumlu,479bfd3e-46db-4324-903e-b253927ef1d1
"turkcell superonline abartıldığı kadar var, az bile abartmmışlar.",olumlu,53a65a89-601e-40b7-816a-daca803edeb9
"@AveaDestek @pdrgunlugu benimkini 10 kere incelediler.sonunda telefonunuz bozuktur dediler. turkcell'e geçtim, tel'in arızası düzeliverdi:))",olumlu,9a4836cf-5e95-4692-9e9b-483f56e00ba7
Bi Turkcell bir de Coca Cola gerçekten çok sağlam reklam Filmleri hazırlıyorlar ..,olumlu,9eb2de81-6686-4be3-aec4-7c250c967689
turkcell gece 2 den 6 ya beleş internet veridi 9 gibi yatıyom kuruyorum alarmı 3 e kalkıp internete giriyorum sakfbkjf,olumlu,5e62a2ff-38be-4c86-b436-f48ba1e11d2b
Turkcell interneti 4G yapıp bide sınırsız internet paket yapsa var işi götürür adamlar hızlı ?? bide TTnet'e bak kafa buluyor sanki ??,olumlu,ac5a5330-9e30-4e7e-8263-8cf108baa793
Aylar sonra Turkcell mesaj attı. özlemişim keratayı,olumlu,1edab893-d53c-4a38-9e0f-075e607786ee
Turkcell bana güzellik yaptı heralde hala twitter paketim bitmedi 3 gün sonra biticek diye mesaj geldi 5 gün oldu :D,olumlu,67bb37ca-db41-4eb3-a27c-abb35bb4b871
Yenı Turkcell reklamı da muhtesem olmamıs mı ya ?,olumlu,a5f032bc-1c80-49a3-b8d2-3d2198f00b29
"bitek turkcell musteri hizmetlerindeki serkan abi benimle kosulsuz konusuyor, yakinda ilk sen kapat diye kavga edicez ya aiiioooyyyyyy",olumlu,11edff82-c8d2-4e92-8133-1b142251c5bd
Turkcell'lioğulları reklamı ilgi gördü- İşler Güçler’in oyuncularının bulunduğu yeni reklam filmi çok tıklanacağa benziyor.,olumlu,1eb39768-bdce-4482-89cd-456a33c13044
super olmus :)“@AHMTKURAL: “ ‘Üç Cihanda Dört Çeken Beylik’ TURKCELL’LİOĞULLARI GELİYOR! http://youtu.be/hcvg5fYzYrA  #EskidenCepTelefonuOlsaydi””,olumlu,36b490a7-56ae-43c9-8104-368fe696f100
"Turkcell Global Bilgi, BSI (British Standarts Institute) tarafından verilen “ISO 22301 sertifikası alan dünyadaki ilk-tek çağrı merkezi oldu",olumlu,7e0716aa-aa27-451a-80b3-2e9b14e1aaf0
Turkcell Müzik'te Cüneyt Ergün-Taşıdığım Kadar Varsın şarkısını dinliyorum. Sen de dinlemek istersen;  http://trcll.im/6ZdHf,olumlu,778f6b6f-a8f3-4e0e-a5b3-6838919905da
250 mb 00.00-06.00 arası net verdi Turkcell. Hayırdır inşallah. :D,olumlu,3e9d234a-e194-4704-93ce-b472af931c46
#DirectionerlarUnfollowsuzTakipleşiyor turkcell dört ceker takip edenler cok seker,olumlu,869f2187-d877-47d6-9609-a1c8df413a83
Turkcell'de Elif isimli cagri merkezinde ki uzmanla bir omur filan konusurdum herhalde.,olumlu,cc59e54b-c428-491a-b56d-6e2451e02af8
Sen vodafon gibi anı yaşarken ben turkcell gibi seni çekemem :D,olumlu,a0977d10-72dc-48fc-9752-86e484ebc7d6
1998'den beri turkcell kullanıyorum. Allah ömür verdikçe de başka operatör düşünmüyorum,olumlu,ca0faf39-a2b5-4944-bc6e-ceed7d18215a
Türkiye'nin ilk yerli tasarım akıllı telefonu: İlk yerli tasarım akıllı telefon Turkcell T40 satışa çıktı. http://bit.ly/18VmQLY,olumlu,26dc79ec-ba20-4048-a47b-82c125436ee0
Turkcell T40 satışa sunuldu: Turkcell'in ilk yerli akıllı telefon sloganıyla geçtiğimiz haftalarda tanıtımını ... http://bit.ly/1ca4JqK,olumlu,639c7c22-b0c8-4982-bd16-23982c7a366e
"Sen vodafone gibi anı yaşarken,ben turkcell gibi seni her yerde çekemem",olumlu,d18c53e4-0ecc-42e7-b179-09c1ee9e430e
Turkcell Müzik'te Ebru Gündeş - Beyaz şarkısını dinliyorum.@gazozluleblebi me?? http://trcll.im/O9IDc,olumlu,11645768-bd18-4f76-b1a0-c65f9e14263b
paketin uygun olup olmadıgını kendi söylüyor arkadaşlar turkcell hizmette sınır tanımıyooor,olumlu,a675d1e7-df89-4096-bf35-44e414448d13
Abi şuan dan itibaren Turkcell liyim ve bu hıza alışamadım 1çubuk çeken 3G Avea'nın 5 çubuk çeken 3G sine kaç basar bilemiyorum #Turkcell,olumlu,c9ee2aaa-c50e-489a-92c7-9a3ef637b7ac
turkcell gibiyiz her yerde çekiyoz ;),olumlu,5d2d84d3-ede6-462d-a4f1-e487251394b4
Turkcel -8.00 limit veriyorumVodafone -5.00 limit veriyorum Avea;Bizde veresiye yok gardaş Biz o günleri unutmadık işte gecirsede Turkcell??,olumlu,a6470de5-ad46-476c-b0ce-19ab67e4c5bf
"Kesinlikle interneti en yavaş operatörsünüz. O kadar sinir bozucu bir yavaşlık ki,geldiğim gibi Turkcell'e geri döneceğim. @AveaDestek @Avea",olumlu,211f6a4a-6a38-4e33-9f4b-f7b1c088c0c0
Hayatımın sonuna kadar Turkcell m. hizmetlerinden Fatoş'la konuşabilirim. Egomu okşadı resmen. Annem bile bu kadar halimi hatrımı sormuyor.,olumlu,b49527d2-b8bf-4b23-934c-582e83f608fe
SEN VODAFONE GİBİ ANI YAŞARKEN BEN TURKCELL GİBİ HER YERDE SENİ ÇEKEMEM S E L A M I N A L E Y K Ü M,olumlu,ada1a01e-748e-44e2-8490-10ed2c74c85a
Ya turkcell de ne guzel int sinirsizdi istedigim gibi kullaniyodum. Ulan vodafoneye gectim int paketi bitmesin diye gotumu yirtiyom,olumlu,c68ed8e0-f584-4146-81a5-38158cec99fc
Avea yüzünden turkcell in interneti sorunlu diyorlar,olumlu,0c2f1f79-2fa5-4ca5-9911-a836e48660da
Hayat zaten sana güzeldi dimi. Aynen bana da güzel. Turkcell'liyimde ben :D,olumlu,9f9a2ca3-a3a6-4ee6-998a-3efd92b14673
"Turkcell, ‘Türkiye’nin En Beğenilen Şirketi’ seçildi http://2nx8u.tk",olumlu,1ed59dc7-c6ea-47bd-8ca2-9042000404f5
#PorschemOlsa turkcell'e geçerim,olumlu,46389922-9bb5-4567-b45e-419a1ccccbe6
Turkcell Müzik'te Iron Maiden - The Aftermath şarkısını dinliyorum. http://trcll.im/WmyCe  Gömülü resim için kalıcı bağlantı,olumlu,e4fe3a24-8bb1-4715-9dec-4e585a295c22
Turkcell Müzik'te U2 - Bullet The Blue Sky (Remastered) şarkısını dinliyorum. http://trcll.im/FA1lv  Gömülü resim için kalıcı bağlantı,olumlu,788f6c16-9498-44c6-b462-1205eea62d2b
Turkcell'in Esnaf Beni Affeder mi? Reklamı çok iyi olmuş. Tebrikler @Turkcell  http://www.youtube.com/watch?v=8VpNNziJiII …,olumlu,42c7ef00-f96a-4566-8258-712135c33b37
#SeninİleBen çok mutluyduz turkcell :DD,olumlu,90f7d779-af8e-42c1-8243-6c94ab6687e1
"Turkcell TV+’da ""Fatih Harbiye"" izliyorum.  #FatihHarbiye Emre'nin annesi artık ölmeli yoksa topluca öldürecegiz ?? #TurkcellTV+",olumlu,0315e206-5599-40a9-befd-f03a0df7d4c9
Hakikaten Turkcell kadar vefalı birini bulamadık :P,olumlu,a9e40041-0857-496a-94a5-1b9348529346
Vadofone'un çekim gücü ile Turkcell'in çekim gücü bir değil kandırma milleti vadofone!,olumlu,dee99298-751e-47e1-a188-16380c1da203
Turkcell bana 8 aydir guzellik yapiyodun askim bedava int veriyodun hala seninleyim yap bi guzellliikk be askim yine yaap int yaaappp??????,olumlu,ca3aa8ad-4f46-47f5-8548-4663b2450fe0
Sen vodafone gibi anı yaşarken ben turkcell gibi seni her zaman çekemem delikız,olumlu,e3f71bea-3944-46bd-a1d6-10556174de3b
Avea ve Turkcell'in reklamlarına hayran kaldım. O sound nedir ya? Aşk her şeyi affeder mi out Esnaf beni affeder mi in.,olumlu,6d456095-7577-4b9a-b0af-afdea454eb3a
Operatörüm TURKCELL seninle gurur duyuyorum. #EngelTanımayanlar,olumlu,fa5c30c3-3364-4b03-be0c-b0c35475030a
"turkcell'in turbo internet reklamına kimsenin ses çıkarmaması ne garip, özetle diyor ki, internet hayatınızı s*kiyor ama biz daha hızlıyız.",olumlu,336a0467-9440-4070-ba3d-b62e6fb7ccb7
@muharrmyldz turkcell tatlim ????,olumlu,b2534d14-79f7-43e0-9f2e-086d2cdfa6b9
Turkcell Müzik'te mariah carey listesini dinliyorum.Sen de dinle; http://trcll.im/cAG1I  Gömülü resim için kalıcı bağlantı,olumlu,7ef5f8d5-facc-4790-8507-12a9ee53af8b
Turkcell bu aralar çok şımartıyor beni Gömülü resim için kalıcı bağlantı,olumlu,141349a1-cf0e-47f4-ba7a-0479d4ba1250
SMS yapinca yaninda bide 100mb veriyomuş turkcell askim mbciklerimde bitmişti zaten :dd,olumlu,93f4800f-31df-4d82-a155-ababfb9e4e72
Sağolsun turkcell bayram mesajı attı o da olmasa ;(,olumlu,d1a74858-5017-4c4b-bc59-24e3bd21b763
Turkcell de olmasa hal hatır soranın yok hala coolluk derdindesin.,olumlu,3848d88c-adb3-4863-8656-cb45e1b5fff7
